numeropol;freq_paiement;langue;type_prof;alimentation;type_territoire;utilisation;presence_alarme;marque_voiture;sexe;nbsin;exposition;cout;age;duree_permis
33997;mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;MAZDA;M;0;1;0;48;29
33998;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;1;0.997260274;12822.53;39;21
33999;mensuel;A;Autre;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;0;0.901369863;0;55;32
34000;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;oui;FORD;F;0;1;0;57;30
34001;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;oui;FORD;F;1;0.997260274;182.25;59;32
34002;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;oui;FORD;F;0;0.997260274;0;60;33
34003;annuel;A;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.153424658;0;50;20
34004;annuel;A;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.843835616;0;50;20
34005;annuel;A;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.997260274;0;51;21
34006;annuel;A;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.997260274;0;52;22
34007;annuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;RENAULT;F;0;0.997260274;0;53;23
34008;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;RENAULT;M;0;0.852054795;0;51;25
34009;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;RENAULT;M;0;0.142465753;0;52;26
34010;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;RENAULT;M;0;0.512328767;0;52;26
34011;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;RENAULT;M;0;0.482191781;0;52;26
34012;mensuel;A;Technicien;Végétalien;Urbain;Travail-quotidien;non;FIAT;M;0;1;0;25;6
34013;mensuel;A;Technicien;Végétarien;Urbain;Travail-quotidien;non;FIAT;M;0;0.134246575;0;27;8
34014;mensuel;A;Technicien;Végétarien;Urbain;Travail-quotidien;non;FIAT;M;1;0.997260274;3674.34;28;9
34015;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;DAEWOO;F;0;0.191780822;0;38;19
34016;mensuel;F;Hockeyeur;Carnivore;Semi-urbain;Travail-quotidien;oui;MERCEDES-BENZ;F;0;0.895890411;0;47;20
34017;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;F;0;1;0;33;13
34018;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;MAZDA;F;0;0.295890411;0;34;14
34019;mensuel;F;Professeur;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;1;0.8;973.42;47;28
34020;mensuel;F;Professeur;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;0;0.756164384;0;48;29
34021;mensuel;F;Professeur;Végétarien;Semi-urbain;Travail-occasionnel;non;GM;M;0;0.997260274;0;50;31
34022;mensuel;A;Infirmière;Carnivore;Urbain;Travail-occasionnel;oui;FORD;F;0;0.997260274;0;45;24
34023;mensuel;F;Ingénieur;Végétalien;Semi-urbain;Travail-quotidien;oui;VOLKSWAGEN;F;0;1;0;72;30
34024;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;F;1;0.810958904;790.61;53;30
34025;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;F;0;0.008219178;0;54;31
34026;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.175342466;0;54;31
34027;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;1;0.104109589;1615.48;54;31
34028;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;1;0.84109589;25460.6;55;32
34029;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.997260274;0;55;32
34030;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;AUDI;M;0;0.997260274;0;34;10
34031;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;AUDI;M;0;0.161643836;0;35;11
34032;mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;F;0;1;0;45;27
34033;mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;HONDA;F;0;0.093150685;0;47;29
34034;mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;0;0.901369863;0;47;29
34035;mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;non;HONDA;F;0;0.997260274;0;48;30
34036;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;0;1;0;47;25
34037;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;0;0.997260274;0;48;26
34038;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;1;0.997260274;875.4;49;27
34039;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;0;0.663013699;0;50;28
34040;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;M;0;0.331506849;0;51;29
34041;annuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;0;0.98630137;0;24;5
34042;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;0;0.084931507;0;25;6
34043;annuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;0;0.75890411;0;33;11
34044;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;MITSUBISHI;F;0;0.61369863;0;56;17
34045;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;MITSUBISHI;F;2;0.997260274;71645.27;56;17
34046;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;MITSUBISHI;F;0;0.997260274;0;57;18
34047;mensuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;FORD;M;0;0.438356164;0;42;17
34048;mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;non;FORD;M;0;0.391780822;0;43;18
34049;mensuel;A;Avocat;Végétalien;Urbain;Travail-occasionnel;oui;GM;F;0;1;0;43;24
34050;mensuel;A;Avocat;Végétarien;Urbain;Travail-occasionnel;oui;GM;F;0;0.194520548;0;44;25
34051;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;1;0;34;16
34052;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.997260274;0;35;17
34053;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.695890411;0;37;19
34054;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;SEAT;F;0;0.356164384;0;24;5
34055;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;SEAT;F;1;0.997260274;166.95;24;5
34056;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;non;SEAT;F;1;0.997260274;409.3;25;6
34057;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;M;0;0.997260274;0;38;21
34058;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;M;0;0.997260274;0;39;22
34059;annuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;0;0.720547945;0;30;10
34060;annuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;0;0.273972603;0;31;11
34061;annuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;0;0.997260274;0;31;11
34062;annuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;0;0.997260274;0;32;12
34063;mensuel;A;Informaticien;Végétalien;Urbain;Travail-quotidien;oui;TOYOTA;F;0;1;0;52;20
34064;mensuel;A;Informaticien;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;0;0.98630137;0;53;21
34065;mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;0;1;0;25;4
34066;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;0;0.997260274;0;26;5
34067;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;RENAULT;M;0;0.076712329;0;27;6
34068;mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;0;1;0;36;4
34069;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;0;0.997260274;0;37;5
34070;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;0;0.468493151;0;38;6
34071;mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.660273973;0;29;10
34072;mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;FIAT;M;0;0.336986301;0;30;11
34073;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.17260274;0;31;12
34074;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.997260274;0;31;12
34075;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.219178082;0;32;13
34076;annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;M;0;1;0;42;24
34077;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;0;0.997260274;0;44;26
34078;mensuel;A;Technicien;Végétalien;Rural;Travail-occasionnel;oui;VOLVO;M;0;0.202739726;0;35;17
34079;mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;VOLVO;M;0;0.210958904;0;35;17
34080;mensuel;A;Technicien;Végétalien;Urbain;Travail-occasionnel;oui;AUDI;M;0;0.01369863;0;36;18
34081;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;AUDI;M;0;0.997260274;0;36;18
34082;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;AUDI;M;0;0.997260274;0;37;19
34083;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;AUDI;M;0;0.997260274;0;38;20
34084;annuel;F;Hockeyeur;Végétalien;Semi-urbain;Travail-quotidien;oui;HONDA;F;0;1;0;36;18
34085;annuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;F;0;0.997260274;0;37;19
34086;annuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;HONDA;F;0;0.997260274;0;38;20
34087;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;MAZDA;F;0;0.024657534;0;33;8
34088;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;F;0;1;0;25;4
34089;mensuel;F;Avocat;Végétalien;Semi-urbain;Travail-occasionnel;oui;GM;F;0;0.115068493;0;27;6
34090;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;0;0.046575342;0;27;6
34091;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;0;0.208219178;0;27;6
34092;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;GM;F;0;0.701369863;0;28;7
34093;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;0;0.032876712;0;28;7
34094;mensuel;F;Avocat;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;0;0.997260274;0;28;7
34095;annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;1;0;53;34
34096;annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.997260274;0;54;35
34097;annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.997260274;0;55;36
34098;annuel;A;Ingénieur;Carnivore;Urbain;Travail-occasionnel;oui;MAZDA;M;0;0.410958904;0;56;37
34099;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;0;0.983561644;0;45;25
34100;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;0;0.01369863;0;46;26
34101;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;NISSAN;M;0;0.997260274;0;46;26
34102;mensuel;F;Infirmière;Végétalien;Rural;Travail-occasionnel;oui;RENAULT;M;0;0.178082192;0;28;8
34103;mensuel;F;Infirmière;Végétarien;Rural;Travail-occasionnel;oui;RENAULT;M;0;0.224657534;0;28;8
34104;mensuel;F;Avocat;Végétalien;Semi-urbain;Travail-occasionnel;non;AUDI;M;0;0.997260274;0;34;15
34105;annuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;HONDA;F;0;0.630136986;0;62;30
34106;annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;FIAT;F;0;0.997260274;0;40;9
34107;annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;FIAT;F;0;0.978082192;0;41;10
34108;annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;F;0;0.016438356;0;42;11
34109;annuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;FIAT;F;0;0.287671233;0;43;12
34110;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;M;0;0.457534247;0;38;20
34111;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;0;0.468493151;0;39;21
34112;mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;1;0;44;23
34113;mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.997260274;0;45;24
34114;mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.2;0;46;25
34115;mensuel;F;Infirmière;Végétarien;Semi-urbain;Travail-occasionnel;oui;NISSAN;M;0;0.997260274;0;47;26
34116;mensuel;A;Technicien;Végétalien;Urbain;Travail-quotidien;oui;VOLVO;M;0;1;0;38;14
34117;mensuel;A;Technicien;Végétarien;Urbain;Travail-quotidien;oui;VOLVO;M;0;0.106849315;0;40;16
34118;mensuel;A;Technicien;Végétarien;Urbain;Travail-quotidien;oui;VOLVO;M;1;0.797260274;712.27;40;16
34119;mensuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.093150685;0;40;20
34120;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;PEUGEOT;M;0;1;0;45;25
34121;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;0;0.997260274;0;67;26
34122;mensuel;F;Ingénieur;Carnivore;Semi-urbain;Travail-quotidien;oui;PEUGEOT;F;0;0.342465753;0;69;28
34123;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.465753425;0;53;31
34124;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.997260274;0;54;32
34125;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.947945205;0;55;33
34126;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.997260274;0;56;34
34127;mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;0;1;0;29;10
34128;mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;oui;MAZDA;M;0;0.997260274;0;30;11
34129;mensuel;F;Autre;Carnivore;Semi-urbain;Travail-occasionnel;non;GM;M;0;0.101369863;0;32;13
34130;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;FORD;M;0;0.961643836;0;38;16
34131;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;DAEWOO;M;0;0.032876712;0;39;17
34132;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;DAEWOO;M;0;0.997260274;0;39;17
34133;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;1;0.082191781;1120.65;30;11
34134;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;0;0.915068493;0;30;11
34135;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;0;0.04109589;0;31;12
34136;annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;0;0.953424658;0;31;12
34137;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;0;0.997260274;0;33;14
34138;mensuel;F;Technicien;Végétarien;Semi-urbain;Loisir;oui;NISSAN;M;1;0.742465753;116602.3;51;30
34139;mensuel;F;Technicien;Carnivore;Semi-urbain;Loisir;oui;NISSAN;M;2;0.997260274;7092.53;53;32
34140;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;0;0.126027397;0;50;23
34141;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;0;0.997260274;0;50;23
34142;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;0;0.010958904;0;51;24
34143;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;0;0.983561644;0;51;24
34144;mensuel;F;Infirmière;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;F;0;0.997260274;0;52;25
34145;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;1;0.260273973;2577.48;45;25
34146;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.736986301;0;46;26
34147;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.156164384;0;47;27
34148;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.167123288;0;47;27
34149;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.035616438;0;48;28
34150;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.24109589;0;48;28
34151;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;HONDA;M;0;0.753424658;0;49;29
34152;annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;0;0.150684932;0;24;3
34153;annuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;VOLKSWAGEN;M;1;0.846575342;185.38;24;3
34154;mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;0;0.117808219;0;35;15
34155;mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;0;0.997260274;0;35;15
34156;mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;oui;TOYOTA;F;0;0.279452055;0;36;16
34157;mensuel;F;Hockeyeur;Végétarien;Urbain;Travail-quotidien;non;GM;F;0;0.715068493;0;37;17
34158;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;AUDI;M;1;1;28650.11;37;15
34159;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;AUDI;M;0;0.060273973;0;38;16
34160;mensuel;F;Hockeyeur;Végétarien;Semi-urbain;Travail-quotidien;oui;FORD;M;4;0.693150685;5387.43;38;16
34161;mensuel;F;Ingénieur;Végétalien;Semi-urbain;Travail-quotidien;oui;FORD;F;0;1;0;52;32
34162;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-quotidien;non;SKODA;M;0;0.997260274;0;63;41
34163;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;0;0.997260274;0;37;16
34164;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;oui;GM;M;0;0.128767123;0;38;17
34165;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;1;0.865753425;260.47;38;17
34166;annuel;A;Professeur;Carnivore;Urbain;Travail-occasionnel;non;PEUGEOT;M;1;0.997260274;161.66;39;18
34167;mensuel;F;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;FIAT;F;0;0.468493151;0;28;7
34168;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;1;0.528767123;11458.55;29;8
34169;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;PEUGEOT;F;0;0.216438356;0;29;8
34170;annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;VOLKSWAGEN;M;0;0.709589041;0;44;18
34171;annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;VOLKSWAGEN;M;0;0.997260274;0;46;20
34172;annuel;A;Informaticien;Végétarien;Urbain;Loisir;non;VOLKSWAGEN;M;0;0.997260274;0;47;21
34173;annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;VOLKSWAGEN;M;0;1;0;44;18
34174;annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;VOLKSWAGEN;M;0;0.608219178;0;46;20
34175;annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;VOLKSWAGEN;M;0;0.594520548;0;47;21
34176;annuel;A;Informaticien;Végétalien;Urbain;Loisir;oui;NISSAN;M;0;0.4;0;48;22
34177;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;0;0.55890411;0;49;28
34178;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;0;0.997260274;0;50;29
34179;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-quotidien;non;FORD;F;1;0.997260274;975.25;52;31
34180;mensuel;F;Technicien;Végétalien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;1;1;586.81;51;28
34181;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;1;0.997260274;117437.04;52;29
34182;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;oui;VOLKSWAGEN;F;0;0.073972603;0;53;30
34183;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;39;20
34184;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;40;21
34185;mensuel;A;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;1;0;38;19
34186;mensuel;A;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;0.997260274;0;39;20
34187;mensuel;A;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;MERCEDES-BENZ;M;0;0.997260274;0;40;21
34188;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;oui;RENAULT;F;0;0.463013699;0;30;9
34189;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;0;0.534246575;0;30;9
34190;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;RENAULT;F;0;0.997260274;0;32;11
34191;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;0;0.734246575;0;35;16
34192;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;0;0.263013699;0;36;17
34193;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;0;0.682191781;0;36;17
34194;annuel;A;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;MITSUBISHI;F;0;0.312328767;0;37;18
34195;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;SUZUKI;F;0;0.997260274;0;40;17
34196;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;SUZUKI;F;0;0.997260274;0;42;19
34197;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;ALFA ROMEO;M;0;1;0;37;19
34198;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;ALFA ROMEO;M;0;0.77260274;0;38;20
34199;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;0;1;0;22;3
34200;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;0;0.997260274;0;23;4
34201;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;non;PEUGEOT;M;1;0.745205479;2821.83;24;5
34202;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;F;0;1;0;45;25
34203;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;F;0;0.997260274;0;46;26
34204;mensuel;F;Avocat;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;F;0;0.194520548;0;47;27
34205;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.8;0;43;15
34206;mensuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;non;VOLKSWAGEN;M;0;0.997260274;0;44;16
34207;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;TOYOTA;F;0;0.997260274;0;25;4
34208;mensuel;F;Technicien;Végétarien;Semi-urbain;Travail-occasionnel;non;TOYOTA;F;0;0.553424658;0;26;5
34209;mensuel;A;Technicien;Végétarien;Urbain;Travail-occasionnel;oui;GM;F;0;0.997260274;0;53;21
34210;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;HONDA;F;0;0.997260274;0;50;12
34211;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;SUBARU;F;0;0.191780822;0;52;14
34212;annuel;F;Technicien;Carnivore;Semi-urbain;Travail-occasionnel;oui;SUBARU;F;0;1;0;52;14
34213;mensuel;F;Technicien;Végétarien;Rural;Travail-occasionnel;oui;TOYOTA;M;0;1;0;29;7
34214;mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;M;0;0.273972603;0;31;9
34215;mensuel;F;Technicien;Carnivore;Urbain;Travail-occasionnel;oui;TOYOTA;M;0;0.997260274;0;31;9
34216;mensuel;A;Hockeyeur;Carnivore;Urbain;Travail-quotidien;oui;FORD;F;0;0.997260274;0;43;14
